Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,job_simplified,seniority,Min Salary,Max Salary,Average Salary,Python_yn,Spark,AWS_yn,Excel_yn,Tableau_yn,SQL_yn,Rating Category,job_state,same_state,Age
3.5,e-IT Professionals Corp.,"Foster City, CA","Canton, MI",51 to 200 employees,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),data scientist,Other,108000,171000,139500.0,1,0,0,0,0,1,Medium Rating, CA,0,-1
4.8,TechProjects,"New York, NY","North Brunswick, NJ",1 to 50 employees,Company - Private,IT Services,Information Technology,Unknown,data scientist,Other,112000,179000,145500.0,1,0,0,1,1,1,High Rating, NY,0,12
4.0,Biz2Credit Inc,"New York, NY","New York, NY",201 to 500 employees,Company - Private,Lending,Finance,$100 to $500 million (USD),data scientist,Other,63000,111000,87000.0,0,0,0,1,0,0,High Rating, NY,1,16
4.2,PeoplesBank,"Holyoke, MA","Holyoke, MA",201 to 500 employees,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),data scientist,Other,75000,126000,100500.0,0,0,0,1,0,1,High Rating, MA,1,138
3.8,Capgemini,"New York, NY","Paris, France",10000+ employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),data scientist,Senior/Principal,110000,184000,147000.0,1,1,0,1,0,1,Medium Rating, NY,0,56
3.7,GNY Insurance Companies,"New York, NY","New York, NY",201 to 500 employees,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),data engineer,Other,76000,145000,110500.0,1,0,0,1,0,1,Medium Rating, NY,1,109
3.9,Citadel Federal Credit Union,"Exton, PA","Exton, PA",501 to 1000 employees,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown,data analyst,Other,36000,62000,49000.0,1,0,0,0,1,1,Medium Rating, PA,1,86
4.6,"Conch Technologies, Inc","Waltham, MA","Memphis, TN",51 to 200 employees,Company - Private,Consulting,Business Services,$5 to $10 million (USD),data scientist,Other,70000,118000,94000.0,1,1,1,0,1,1,High Rating, MA,0,-1
4.3,Medidata Solutions,"New York, NY","New York, NY",1001 to 5000 employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),data scientist,Senior/Principal,94000,153000,123500.0,1,0,1,0,0,1,High Rating, NY,1,24
3.3,Rochester Regional Health,"Rochester, NY","Rochester, NY",10000+ employees,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),other scientist,Senior/Principal,54000,115000,84500.0,0,0,0,0,0,0,Medium Rating, NY,1,9
3.7,CALIBRE Systems,"Alexandria, VA","Alexandria, VA",501 to 1000 employees,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),data analyst,Other,50000,92000,71000.0,0,0,0,1,1,1,Medium Rating, VA,1,34
4.0,HP Inc.,"Corvallis, OR","Palo Alto, CA",10000+ employees,Company - Public,Computer Hardware & Software,Information Technology,Unknown,data engineer,Other,49000,97000,73000.0,0,0,0,0,0,1,High Rating, OR,0,84
3.6,MassMutual,"Boston, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),other,Executive/Director,67000,135000,101000.0,0,0,0,0,0,0,Medium Rating, MA,0,172
3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Internet,Information Technology,$10 to $25 million (USD),machine learning engineer,Associate,138000,224000,181000.0,1,1,0,0,0,1,Medium Rating, CA,1,16
3.7,Northrop Grumman,"San Diego, CA","Falls Church, VA",10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),data scientist,Other,80000,139000,109500.0,0,0,0,1,1,1,Medium Rating, CA,0,84
3.7,Visa Inc.,"Bellevue, WA","Foster City, CA",10000+ employees,Company - Public,IT Services,Information Technology,$10+ billion (USD),data scientist,Senior/Principal,158000,211000,184500.0,1,0,0,1,1,1,Medium Rating, WA,0,65
3.9,Quartet Health,"New York, NY","New York, NY",201 to 500 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,Senior/Principal,150000,180000,165000.0,1,0,0,0,0,0,Medium Rating, NY,1,9
3.7,Motorola Solutions,"Chicago, IL","Chicago, IL",10000+ employees,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),data analyst,Other,42000,80000,61000.0,1,1,0,0,0,1,Medium Rating, IL,1,95
4.1,Credit Sesame,"Mountain View, CA","Mountain View, CA",51 to 200 employees,Company - Private,Internet,Information Technology,$50 to $100 million (USD),data engineer,Senior/Principal,190000,220000,205000.0,1,1,1,0,0,1,High Rating, CA,1,13
3.1,Success Academy Charter Schools,"New York, NY","New York, NY",1001 to 5000 employees,School / School District,K-12 Education,Education,$100 to $500 million (USD),data analyst,Other,42000,77000,59500.0,1,0,0,1,0,1,Medium Rating, NY,1,17
3.1,Reynolds American,"Owensboro, KY","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),business intelligence,Other,68000,139000,103500.0,0,0,0,0,0,0,Medium Rating, KY,0,148
3.0,Infosys,"Hartford, CT","Bengaluru, India",10000+ employees,Company - Public,IT Services,Information Technology,$10+ billion (USD),other analytics,Other,54000,71000,62500.0,0,0,0,1,0,0,Medium Rating, CT,0,42
3.6,MassMutual,"Springfield, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),other analytics,Senior/Principal,34000,92000,63000.0,0,0,0,1,0,0,Medium Rating, MA,1,172
3.6,AXION Healthcare Solutions,"New York, NY","New York, NY",1 to 50 employees,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),data analyst,Other,47000,85000,66000.0,0,0,0,1,0,0,Medium Rating, NY,1,43
3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 to 1000 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,data engineer,Other,65000,124000,94500.0,1,1,1,1,0,1,Medium Rating, CA,1,10
4.2,ExecOnline,"New York, NY","New York, NY",51 to 200 employees,Company - Private,Education Training Services,Education,Unknown,data scientist,Other,56000,95000,75500.0,1,0,1,0,1,1,High Rating, NY,1,11
4.0,Mteq,"Fort Belvoir, VA","Lorton, VA",501 to 1000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),machine learning engineer,Other,62000,112000,87000.0,1,0,0,0,0,0,High Rating, VA,0,69
3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,107000,173000,140000.0,1,0,0,1,0,0,Medium Rating, MD,0,110
3.7,Brillient,"Silver Spring, MD","Reston, VA",201 to 500 employees,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),data scientist,Other,64000,108000,86000.0,1,0,0,1,0,0,Medium Rating, MD,0,17
4.4,Entefy,"Palo Alto, CA","Palo Alto, CA",1 to 50 employees,Company - Private,Internet,Information Technology,Unknown,data scientist,Senior/Principal,89000,144000,116500.0,1,0,0,0,0,1,High Rating, CA,1,11
3.5,Sunovion,"Marlborough, MA","Marlborough, MA",1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),other scientist,Senior/Principal,109000,200000,154500.0,1,0,0,1,0,0,Medium Rating, MA,1,13
3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",501 to 1000 employees,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),machine learning engineer,Other,61000,113000,87000.0,1,0,0,1,0,1,Medium Rating, KS,0,50
3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 to 5000 employees,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),data analyst,Other,35000,62000,48500.0,0,0,0,1,1,1,Medium Rating, CA,1,37
3.4,Trace3,"Houston, TX","Irvine, CA",501 to 1000 employees,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),data engineer,Other,55000,105000,80000.0,1,1,0,1,0,1,Medium Rating, TX,0,21
4.0,Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",1001 to 5000 employees,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),other scientist,Other,37440,52000,44720.0,0,0,1,0,0,0,High Rating, TX,0,46
2.4,Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, TX",501 to 1000 employees,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),other scientist,Other,39000,66000,52500.0,0,0,0,0,0,0,Low Rating, IL,0,-1
3.7,Northrop Grumman,"San Jose, CA","Falls Church, VA",10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),data scientist,Senior/Principal,135000,211000,173000.0,1,0,0,0,0,0,Medium Rating, CA,0,84
3.5,Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,data engineer,Other,57000,80000,68500.0,1,1,0,0,0,0,Medium Rating, AZ,0,26
4.4,Two Sigma,"New York, NY","New York, NY",1001 to 5000 employees,Company - Private,Investment Banking & Asset Management,Finance,Unknown,data scientist,Entry Level,129000,215000,172000.0,0,0,0,0,0,0,High Rating, NY,1,22
3.3,Liberty Mutual Insurance,"Boston, MA","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data scientist,Other,86000,143000,114500.0,1,0,0,0,0,0,Medium Rating, MA,1,111
3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),other scientist,Senior/Principal,63000,127000,95000.0,0,0,0,0,0,0,Medium Rating, MD,0,110
3.2,MITRE,"Bedford, MA","Bedford, MA",5001 to 10000 employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),data scientist,Other,50000,89000,69500.0,1,0,0,1,1,1,Medium Rating, MA,1,65
3.2,Guidepoint,"New York, NY","New York, NY",501 to 1000 employees,Company - Private,Research & Development,Business Services,Unknown,data engineer,Other,43000,86000,64500.0,1,0,1,1,0,1,Medium Rating, NY,1,20
2.1,Cerus Corporation,"Concord, CA","Concord, CA",201 to 500 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),other scientist,Other,74000,149000,111500.0,0,0,0,1,0,0,Low Rating, CA,1,-1
4.0,Strategic Financial Solutions,"New York, NY","New York, NY",501 to 1000 employees,Company - Private,Consumer Product Rental,Consumer Services,Unknown,data scientist,Other,71000,124000,97500.0,1,0,0,1,0,1,High Rating, NY,1,16
3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data engineer,Executive/Director,113000,196000,154500.0,0,1,1,1,0,1,Medium Rating, MA,0,242
2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,College / University,Colleges & Universities,Education,Unknown,machine learning engineer,Senior/Principal,81000,167000,124000.0,0,0,0,0,0,0,Low Rating, PA,1,39
3.4,"Remedy BPCI Partners, LLC.","New York, NY","Norwalk, CT",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,data scientist,Other,69000,121000,95000.0,1,1,1,0,1,1,Medium Rating, NY,0,12
4.4,Maven Wave Partners,"Chicago, IL","Chicago, IL",201 to 500 employees,Company - Private,Consulting,Business Services,$50 to $100 million (USD),data scientist,Senior/Principal,97000,160000,128500.0,1,0,1,1,1,1,High Rating, IL,1,15
3.2,The Climate Corporation,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,Senior/Principal,150000,238000,194000.0,0,0,1,1,0,0,Medium Rating, CA,1,17
3.5,Crossix Solutions,"New York, NY","New York, NY",201 to 500 employees,Company - Public,Advertising & Marketing,Business Services,Unknown,data scientist,Other,77000,132000,104500.0,1,1,1,1,0,1,Medium Rating, NY,1,18
3.7,Vail Health,"Vail, CO","Vail, CO",501 to 1000 employees,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),other scientist,Other,49920,81120,65520.0,0,0,0,0,0,0,Medium Rating, CO,1,57
4.2,Clarity Insights,"Charlotte, NC","Chicago, IL",201 to 500 employees,Company - Private,IT Services,Information Technology,Unknown,data engineer,Other,59000,112000,85500.0,1,0,0,1,0,1,High Rating, NC,0,15
4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT","Salt Lake City, UT",10000+ employees,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown,data analyst,Associate,35000,65000,50000.0,0,0,1,1,0,1,High Rating, UT,1,-1
3.1,NCSOFT,"Aliso Viejo, CA","Seoul, South Korea",1001 to 5000 employees,Company - Public,Video Games,Media,$10+ billion (USD),data engineer,Other,79000,147000,113000.0,1,1,1,1,0,1,Medium Rating, CA,0,26
3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),other scientist,Entry Level,62000,119000,90500.0,0,0,1,0,0,0,Medium Rating, MA,0,193
4.3,Factual,"Los Angeles, CA","Los Angeles, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,Senior/Principal,119000,187000,153000.0,1,1,0,1,0,0,High Rating, CA,1,15
3.3,TriNet,"Dublin, CA","Dublin, CA",1001 to 5000 employees,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),data analyst,Associate,90000,157000,123500.0,0,0,0,1,1,1,Medium Rating, CA,1,35
3.9,Signpost,"New York, NY","New York, NY",201 to 500 employees,Company - Private,Internet,Information Technology,$10 to $25 million (USD),data analyst,Senior/Principal,32000,62000,47000.0,0,1,0,0,0,1,Medium Rating, NY,1,13
3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),other analytics,Senior/Principal,42000,86000,64000.0,0,0,0,0,1,1,Medium Rating, CA,1,27
4.0,Adobe,"San Jose, CA","San Jose, CA",10000+ employees,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),data scientist,Other,116000,208000,162000.0,1,0,0,1,1,1,High Rating, CA,1,41
3.9,AstraZeneca,"New York, NY","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,102000,172000,137000.0,1,0,0,0,0,0,Medium Rating, NY,0,110
3.0,Pilot Flying J Travel Centers LLC,"Knoxville, TN","Knoxville, TN",10000+ employees,Company - Private,Gas Stations,Retail,$10+ billion (USD),data engineer,Senior/Principal,69000,127000,98000.0,1,0,0,0,0,1,Medium Rating, TN,1,65
3.7,Swiss Re,"Armonk, NY","Zurich, Switzerland",10000+ employees,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),data scientist,Other,86000,144000,115000.0,1,0,0,1,0,1,Medium Rating, NY,0,160
3.5,Sartorius,"Arvada, CO","Gottingen, Germany",5001 to 10000 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),data scientist,Senior/Principal,102000,165000,133500.0,1,0,0,1,0,0,Medium Rating, CO,0,153
4.0,Pinnacol Assurance,"Denver, CO","Denver, CO",501 to 1000 employees,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),data engineer,Other,74000,124000,99000.0,1,0,1,0,0,1,High Rating, CO,1,108
3.3,Palermo's Pizza,"Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown,software engineer,Other,40000,68000,54000.0,0,0,0,0,0,0,Medium Rating, WI,1,59
3.2,Equian LLC,"Franklin, TN","Indianapolis, IN",1001 to 5000 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,data engineer,Senior/Principal,76000,142000,109000.0,0,0,1,1,0,0,Medium Rating, TN,0,19
3.4,MetroStar Systems,"Rockville, MD","Reston, VA",201 to 500 employees,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),data engineer,Other,76000,142000,109000.0,0,0,1,0,0,0,Medium Rating, MD,0,24
4.4,MathWorks,"Natick, MA","Natick, MA",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),data scientist,Senior/Principal,108000,171000,139500.0,1,0,0,0,1,1,High Rating, MA,1,39
3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data scientist,Executive/Director,202000,306000,254000.0,1,0,0,0,0,0,Medium Rating, IL,0,111
3.2,Information Builders,"New York, NY","New York, NY",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,machine learning engineer,Other,91000,159000,125000.0,1,0,1,1,0,1,Medium Rating, NY,1,48
3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,80000,133000,106500.0,1,0,0,0,1,1,Medium Rating, MA,0,27
2.9,Audentes Therapeutics,"South San Francisco, CA","San Francisco, CA",201 to 500 employees,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,business intelligence,Other,49000,97000,73000.0,0,0,0,0,0,0,Low Rating, CA,0,11
2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),other scientist,Associate,49000,113000,81000.0,0,0,0,1,0,0,Low Rating, MD,1,62
3.6,Beebe Healthcare,"Millville, DE","Lewes, DE",1001 to 5000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),other scientist,Other,43680,70720,57200.0,0,0,0,0,0,0,Medium Rating, DE,0,88
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),other scientist,Other,65000,134000,99500.0,0,0,0,1,0,0,Medium Rating, NC,1,148
3.3,National Interstate,"Richfield, OH","Richfield, OH",501 to 1000 employees,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),data analyst,Associate,32000,59000,45500.0,0,0,0,0,0,0,Medium Rating, OH,1,34
3.7,The Hanover Insurance Group,"Worcester, MA","Worcester, MA",5001 to 10000 employees,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),data analyst,Associate,39000,69000,54000.0,0,0,0,0,0,1,Medium Rating, MA,1,171
4.5,Moser Consulting,"Indianapolis, IN","Indianapolis, IN",51 to 200 employees,Company - Private,Consulting,Business Services,$25 to $50 million (USD),data engineer,Senior/Principal,87000,158000,122500.0,1,1,1,0,0,1,High Rating, IN,1,27
3.0,Greenway Health,"Tampa, FL","Tampa, FL",1001 to 5000 employees,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),data analyst,Other,27000,48000,37500.0,0,0,0,1,0,1,Medium Rating, FL,1,46
3.8,Fareportal,"New York, NY","New York, NY",1001 to 5000 employees,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),data analyst,Other,36000,71000,53500.0,1,0,0,1,0,1,Medium Rating, NY,1,21
3.9,TransUnion,"Chicago, IL","Chicago, IL",5001 to 10000 employees,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),data scientist,Senior/Principal,107000,173000,140000.0,1,0,0,1,0,1,Medium Rating, IL,1,55
3.2,MITRE,"Hampton, VA","Bedford, MA",5001 to 10000 employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),data scientist,Senior/Principal,56000,99000,77500.0,0,0,0,0,0,0,Medium Rating, VA,0,65
3.3,Mcphail Associates,"Cambridge, MA","Cambridge, MA",1 to 50 employees,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown,other scientist,Other,52000,58240,55120.0,0,0,0,1,0,0,Medium Rating, MA,1,47
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),other scientist,Senior/Principal,80000,155000,117500.0,0,0,0,1,0,0,Medium Rating, NC,1,148
2.4,Crown Bioscience,"San Diego, CA","San Diego, CA",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),business intelligence,Other,43000,98000,70500.0,0,0,0,0,0,0,Low Rating, CA,1,17
2.9,Q2 Solutions,"Ithaca, NY","Morrisville, NC",1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,business intelligence,Associate,44000,96000,70000.0,0,0,0,1,0,0,Low Rating, NY,0,8
4.8,HOVER,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),other analytics,Senior/Principal,45000,78000,61500.0,0,0,0,1,1,1,High Rating, CA,1,12
2.9,Q2 Solutions,"Marietta, GA","Morrisville, NC",1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,other scientist,Senior/Principal,50000,110000,80000.0,0,0,0,1,0,0,Low Rating, GA,0,8
4.7,Oversight Systems,"Atlanta, GA","Atlanta, GA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),data scientist,Other,60000,99000,79500.0,1,0,0,1,0,1,High Rating, GA,1,20
4.7,Confluent,"Mountain View, CA","Mountain View, CA",501 to 1000 employees,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),data scientist,Other,130000,206000,168000.0,1,0,0,1,1,1,High Rating, CA,1,9
3.4,Arbella Insurance,"Quincy, MA","Quincy, MA",1001 to 5000 employees,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),data engineer,Associate,61000,119000,90000.0,0,1,0,1,0,1,Medium Rating, MA,1,35
0.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,Company - Private,Unknown,Unknown,Unknown,business intelligence,Entry Level,100000,140000,120000.0,0,0,0,1,0,0,No Rating, MA,0,-1
3.9,Life360,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Public,Computer Hardware & Software,Information Technology,Unknown,data analyst,Senior/Principal,99000,178000,138500.0,1,0,0,0,1,1,Medium Rating, CA,1,15
3.6,IQVIA,"Plymouth Meeting, PA","Durham, NC",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),data scientist,Senior/Principal,86000,137000,111500.0,0,0,0,0,0,0,Medium Rating, PA,0,6
3.6,MassMutual,"Boston, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data scientist,Senior/Principal,37000,100000,68500.0,0,0,0,1,0,0,Medium Rating, MA,0,172
3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),other scientist,Senior/Principal,58000,111000,84500.0,0,0,1,0,0,0,Medium Rating, MA,0,193
4.4,Eventbrite,"Nashville, TN","San Francisco, CA",1001 to 5000 employees,Company - Public,Internet,Information Technology,$100 to $500 million (USD),data engineer,Senior/Principal,72000,133000,102500.0,1,1,1,0,0,1,High Rating, TN,0,17
2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,College / University,Colleges & Universities,Education,Unknown,other scientist,Entry Level,56000,91000,73500.0,0,0,0,1,0,0,Low Rating, PA,1,39
3.6,Riverside Research Institute,"Beavercreek, OH","Arlington, VA",501 to 1000 employees,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),reasearch scientist,Other,61000,126000,93500.0,1,0,0,0,0,0,Medium Rating, OH,0,56
3.2,"Numeric, LLC","Allentown, PA","Chadds Ford, PA",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),data scientist,Senior/Principal,95000,160000,127500.0,0,0,0,1,0,0,Medium Rating, PA,0,-1
4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT","Salt Lake City, UT",10000+ employees,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown,data analyst,Associate,53000,91000,72000.0,0,0,0,0,1,1,High Rating, UT,1,-1
3.6,MassMutual,"Boston, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),other,Other,101000,158000,129500.0,1,1,1,1,1,1,Medium Rating, MA,0,172
3.1,Icon Health and Fitness,"Logan, UT","Logan, UT",1001 to 5000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),data analyst,Other,33000,61000,47000.0,1,0,0,1,1,1,Medium Rating, UT,1,46
3.8,Shipt,"Birmingham, AL","Birmingham, AL",501 to 1000 employees,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown,data engineer,Other,44000,86000,65000.0,1,1,1,1,0,1,Medium Rating, AL,1,9
3.8,Associated Banc-Corp,"Green Bay, WI","Green Bay, WI",1001 to 5000 employees,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),data analyst,Other,43000,77000,60000.0,0,0,1,1,0,0,Medium Rating, WI,1,153
4.0,Pfizer,"New York, NY","New York, NY",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,125000,210000,167500.0,0,0,1,1,0,0,High Rating, NY,1,174
3.8,Fareportal,"New York, NY","New York, NY",1001 to 5000 employees,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),data analyst,Associate,44000,86000,65000.0,0,0,0,1,0,1,Medium Rating, NY,1,21
4.0,Novetta,"Herndon, VA","Mc Lean, VA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),data analyst,Senior/Principal,69000,119000,94000.0,1,0,0,0,0,1,High Rating, VA,0,11
1.9,Moda Operandi,"New York, NY","New York, NY",201 to 500 employees,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),data analyst,Senior/Principal,65000,110000,87500.0,1,0,0,1,0,1,Very Low Rating, NY,1,13
4.0,Novetta,"Reston, VA","Mc Lean, VA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),data engineer,Senior/Principal,67000,127000,97000.0,1,1,1,0,0,1,High Rating, VA,0,11
4.3,Genesys,"Durham, NC","Daly City, CA",5001 to 10000 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),data engineer,Senior/Principal,78000,147000,112500.0,1,1,1,0,0,0,High Rating, NC,0,33
3.6,MassMutual,"Boston, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),other,Other,66000,117000,91500.0,0,1,1,1,0,1,Medium Rating, MA,0,172
3.3,Liberty Mutual Insurance,"Indianapolis, IN","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),other engineer,Other,37000,66000,51500.0,1,0,0,1,0,1,Medium Rating, IN,0,111
